order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
335,34,435,Main/Level_Main_335_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,30,1.067,80,72,88,859,22,0,,,,,1,435,PrefabsN/Arrow/MissionAni/33_BichonFrise_sad_locked_8,PrefabsN/Arrow/MissionAni/33_BichonFrise_happy_break_8,hole_candidate_094_wide_32x30_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_094_wide_32x30_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L335_hole_candidate_094_wide_32x30_section.asset,2521b12dd00780c4bbd9aa93066f1f8e,Yellow,BottleneckHeavy|GrindyLowClear,
342,35,442,Main/Level_Main_342_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,30,0.8,67,60,74,631,21,0,,,,,1,442,PrefabsN/Arrow/MissionAni/34_Maltese_sad_locked_8,PrefabsN/Arrow/MissionAni/34_Maltese_happy_break_8,hole_topup_026_topup_std_24x30_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_026_topup_std_24x30_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L342_hole_topup_026_topup_std_24x30_dense.asset,e4f383dcb156b54449c332bfd5e6b9b0,Green,None,
351,36,451,Main/Level_Main_351_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,30,26,1.154,72,65,79,690,22,0,,,,,1,451,PrefabsN/Arrow/MissionAni/35_Pug_sad_locked_8,PrefabsN/Arrow/MissionAni/35_Pug_happy_break_8,hole_candidate_078_wide_30x26_lock,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_078_wide_30x26_lock.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L351_hole_candidate_078_wide_30x26_lock.asset,527f600a128a5b24384d787af1a44a16,Green,None,
367,37,467,Main/Level_Main_367_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,34,26,1.308,85,77,93,796,22,0,,,,,1,467,PrefabsN/Arrow/MissionAni/36_SiberianCat_sad_locked_8,PrefabsN/Arrow/MissionAni/36_SiberianCat_happy_break_8,hole_highchain_010_hc_34x26_dual_a,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_010_hc_34x26_dual_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L367_hole_highchain_010_hc_34x26_dual_a.asset,8215055aecf4c8c44834e2ffee8e66b5,Green,BottleneckHeavy,
377,38,477,Main/Level_Main_377_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,24,1.333,72,65,79,673,22,0,,,,,1,477,PrefabsN/Arrow/MissionAni/37_NorwegianForestCat_sad_locked_8,PrefabsN/Arrow/MissionAni/37_NorwegianForestCat_happy_break_8,hole_candidate_085_wide_32x24_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_085_wide_32x24_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L377_hole_candidate_085_wide_32x24_section.asset,d6476dddc95ab8141b253e1ad711a29c,Green,None,
385,39,485,Main/Level_Main_385_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,30,0.8,71,64,78,630,22,0,,,,,1,485,PrefabsN/Arrow/MissionAni/38_Sphynx_sad_locked_8,PrefabsN/Arrow/MissionAni/38_Sphynx_happy_break_8,hole_candidate_034_std_24x30_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_034_std_24x30_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L385_hole_candidate_034_std_24x30_section.asset,56ce1fe0caa7e9c4eba3787f9879442a,Green,None,
392,40,492,Main/Level_Main_392_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,34,28,1.214,87,78,96,864,22,0,,,,,1,492,PrefabsN/Arrow/MissionAni/39_Birman_sad_locked_8,PrefabsN/Arrow/MissionAni/39_Birman_happy_break_8,hole_highchain_extra_019_hc2_34x28_dual_b,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_019_hc2_34x28_dual_b.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L392_hole_highchain_extra_019_hc2_34x28_dual_b.asset,6b12052729116134ca353e2d5f973b32,Green,None,
401,41,501,Main/Level_Main_401_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,26,1.231,73,66,80,742,22,0,,,,,1,501,PrefabsN/Arrow/MissionAni/40_RussianBlue_sad_locked_8,PrefabsN/Arrow/MissionAni/40_RussianBlue_happy_break_8,hole_candidate_088_wide_32x26_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_088_wide_32x26_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L401_hole_candidate_088_wide_32x26_section.asset,f66a843edd816be4aa95180be64d6538,Green,None,
417,42,517,Main/Level_Main_417_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,30,0.933,75,67,83,751,22,0,,,,,1,517,PrefabsN/Arrow/MissionAni/41_Cockatiel_sad_locked_8,PrefabsN/Arrow/MissionAni/41_Cockatiel_happy_break_8,hole_topup_016_topup_tall_28x30_shell,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_016_topup_tall_28x30_shell.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L417_hole_topup_016_topup_tall_28x30_shell.asset,9652e6ca4a4f40941b1cc3fa0b22b06a,Green,None,
426,43,526,Main/Level_Main_426_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,24,1.333,80,72,88,672,19,0,,,,,1,526,PrefabsN/Arrow/MissionAni/42_Budgerigar_sad_locked_8,PrefabsN/Arrow/MissionAni/42_Budgerigar_happy_break_8,hole_candidate_086_wide_32x24_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_086_wide_32x24_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L426_hole_candidate_086_wide_32x24_dense.asset,85a4d8d7e9000c44c8d0c66e74189d1f,Green,None,
435,44,535,Main/Level_Main_435_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,28,1.0,76,68,84,697,22,0,,,,,1,535,PrefabsN/Arrow/MissionAni/43_Lovebird_sad_locked_8,PrefabsN/Arrow/MissionAni/43_Lovebird_happy_break_8,hole_candidate_051_std_28x28_lock,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_051_std_28x28_lock.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L435_hole_candidate_051_std_28x28_lock.asset,943f79282dee10141b8dd2103ac3cb56,Green,None,
442,45,542,Main/Level_Main_442_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,34,28,1.214,81,73,89,853,22,0,,,,,1,542,PrefabsN/Arrow/MissionAni/44_Hedgehog_sad_locked_8,PrefabsN/Arrow/MissionAni/44_Hedgehog_happy_break_8,hole_candidate_101_wide_34x28_shell,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_101_wide_34x28_shell.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L442_hole_candidate_101_wide_34x28_shell.asset,2108406254a7548408a49a2669086551,Green,None,
451,46,551,Main/Level_Main_451_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,30,1.067,90,81,99,866,22,0,,,,,1,551,PrefabsN/Arrow/MissionAni/45_FancyRat_sad_locked_8,PrefabsN/Arrow/MissionAni/45_FancyRat_happy_break_8,hole_highchain_extra_018_hc2_32x30_lock_a,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_018_hc2_32x30_lock_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L451_hole_highchain_extra_018_hc2_32x30_lock_a.asset,dd24c797961165d4db54bd86e88b38f8,Yellow,StartFakeWide|BottleneckHeavy,
467,47,567,Main/Level_Main_467_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,26,26,1.0,63,57,69,591,22,0,,,,,1,567,PrefabsN/Arrow/MissionAni/46_Gerbil_sad_locked_8,PrefabsN/Arrow/MissionAni/46_Gerbil_happy_break_8,hole_topup_031_topup_std_26x26_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_031_topup_std_26x26_maze.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L467_hole_topup_031_topup_std_26x26_maze.asset,699611b0fa183a04198bda259d76fb1c,Green,None,
477,48,577,Main/Level_Main_477_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,28,0.857,60,54,66,588,20,0,,,,,1,577,PrefabsN/Arrow/MissionAni/47_SugarGlider_sad_locked_8,PrefabsN/Arrow/MissionAni/47_SugarGlider_happy_break_8,hole_candidate_032_std_24x28_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_032_std_24x28_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L477_hole_candidate_032_std_24x28_dense.asset,36a12545babc04d49ab84c379005bc3e,Green,None,
484,49,584,Main/Level_Main_484_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,28,0.857,62,56,68,554,22,0,,,,,1,584,PrefabsN/Arrow/MissionAni/48_LeopardGecko_sad_locked_8,PrefabsN/Arrow/MissionAni/48_LeopardGecko_happy_break_8,hole_candidate_103_notch_24x28_section_b,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_103_notch_24x28_section_b.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L484_hole_candidate_103_notch_24x28_section_b.asset,38405aacbdfa0664fb7bbc3f86513886,Green,None,
492,50,592,Main/Level_Main_492_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,30,1.067,91,82,100,872,21,0,,,,,1,592,PrefabsN/Arrow/MissionAni/49_BeardedDragon_sad_locked_8,PrefabsN/Arrow/MissionAni/49_BeardedDragon_happy_break_8,hole_highchain_extra_016_hc2_32x30_dual_b,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_016_hc2_32x30_dual_b.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L492_hole_highchain_extra_016_hc2_32x30_dual_b.asset,b02a351c3a767bb419f30db7f3da8b82,Yellow,GrindyLowClear,
