"selected","levelId","path","source","coverage","chains","maxChain","order","section10","replacementRole","productionDifficultyBand","plannedWidth","plannedHeight","plannedTargetChains","styleHint","profile","sourceReport","sourceIndex","openers","avgChoices","maxChoices","rhythmScore","rhythmClass","choicePressure","pseudoDepthRisk"
"1","campaign500_normal_full_v1_s39_s50_tail_17_nutation_peel_rail_v1_rect_s42_o419_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_17_nutation_peel_rail_v1_rect_s42_o419_v01_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","89","20","419","42","Peak","PeakReview","26","34","203","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","17","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_18_nutation_peel_rail_v1_rect_s42_o419_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_18_nutation_peel_rail_v1_rect_s42_o419_v02_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","85","20","419","42","Peak","PeakReview","26","34","203","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","18","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_25_nutation_peel_v2_rect_s43_o425_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_25_nutation_peel_v2_rect_s43_o425_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.978","95","21","425","43","Peak","PeakReview","27","36","213","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","25","5","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_26_nutation_peel_v2_rect_s43_o425_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_26_nutation_peel_v2_rect_s43_o425_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","95","21","425","43","Peak","PeakReview","27","36","213","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","26","5","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_27_nutation_peel_v2_rect_s43_o425_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_27_nutation_peel_v2_rect_s43_o425_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.975","97","21","425","43","Peak","PeakReview","27","36","213","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","27","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_37_nutation_peel_v2_rect_s44_o436_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_37_nutation_peel_v2_rect_s44_o436_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.977","93","21","436","44","Peak","PeakReview","26","34","194","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","37","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_38_nutation_peel_v2_rect_s44_o436_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_38_nutation_peel_v2_rect_s44_o436_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.971","84","21","436","44","Peak","PeakReview","26","34","194","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","38","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_39_nutation_peel_v2_rect_s44_o436_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_39_nutation_peel_v2_rect_s44_o436_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.963","84","21","436","44","Peak","PeakReview","26","34","194","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","39","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_52_nutation_peel_rail_v1_rect_s45_o449_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_52_nutation_peel_rail_v1_rect_s45_o449_v00_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","79","20","449","45","Peak","PeakReview","26","34","181","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","52","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_53_nutation_peel_rail_v1_rect_s45_o449_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_53_nutation_peel_rail_v1_rect_s45_o449_v01_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","90","20","449","45","Peak","PeakReview","26","34","181","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","53","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s39_s50_tail_54_nutation_peel_rail_v1_rect_s45_o449_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_54_nutation_peel_rail_v1_rect_s45_o449_v02_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","85","20","449","45","Peak","PeakReview","26","34","181","lock","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","54","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_04_nutation_peel_v2_rect_s46_o456_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_04_nutation_peel_v2_rect_s46_o456_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","96","21","456","46","Peak","PeakReview","27","36","224","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","4","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_05_nutation_peel_v2_rect_s46_o456_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_05_nutation_peel_v2_rect_s46_o456_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","99","21","456","46","Peak","PeakReview","27","36","224","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","5","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_06_nutation_peel_v2_rect_s46_o456_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_06_nutation_peel_v2_rect_s46_o456_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.965","105","21","456","46","Peak","PeakReview","27","36","224","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","6","11","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_19_nutation_peel_v2_rect_s47_o465_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_19_nutation_peel_v2_rect_s47_o465_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.981","107","20","465","47","Peak","PeakReview","27","36","213","sweep","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","19","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_20_nutation_peel_v2_rect_s47_o465_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_20_nutation_peel_v2_rect_s47_o465_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.976","103","21","465","47","Peak","PeakReview","27","36","213","sweep","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","20","9","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_21_nutation_peel_v2_rect_s47_o465_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_21_nutation_peel_v2_rect_s47_o465_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.981","101","20","465","47","Peak","PeakReview","27","36","213","sweep","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","21","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_34_nutation_peel_rail_v1_rect_s48_o479_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_34_nutation_peel_rail_v1_rect_s48_o479_v00_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.993","90","20","479","48","Peak","PeakReview","26","34","185","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","34","10","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_35_nutation_peel_rail_v1_rect_s48_o479_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_35_nutation_peel_rail_v1_rect_s48_o479_v01_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.990","92","20","479","48","Peak","PeakReview","26","34","185","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","35","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_36_nutation_peel_rail_v1_rect_s48_o479_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_36_nutation_peel_rail_v1_rect_s48_o479_v02_peelhard_rail_chain.asset","Campaign500Missing48RawCandidatesV1","0.992","90","20","479","48","Peak","PeakReview","26","34","185","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","36","10","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_43_nutation_peel_v2_rect_s49_o485_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_43_nutation_peel_v2_rect_s49_o485_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","93","21","485","49","Peak","PeakReview","26","34","189","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","43","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_44_nutation_peel_v2_rect_s49_o485_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_44_nutation_peel_v2_rect_s49_o485_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","88","21","485","49","Peak","PeakReview","26","34","189","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","44","5","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_45_nutation_peel_v2_rect_s49_o485_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_45_nutation_peel_v2_rect_s49_o485_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.983","89","21","485","49","Peak","PeakReview","26","34","189","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","45","7","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_58_nutation_peel_v2_rect_s50_o500_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_58_nutation_peel_v2_rect_s50_o500_v00_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.974","88","21","500","50","Peak","PeakReview","26","34","200","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","58","6","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_59_nutation_peel_v2_rect_s50_o500_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_59_nutation_peel_v2_rect_s50_o500_v01_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.972","92","21","500","50","Peak","PeakReview","26","34","200","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","59","8","0","0","0","RawCandidate","Unknown","Unknown"
"1","campaign500_normal_full_v1_s46_s50_tail_60_nutation_peel_v2_rect_s50_o500_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_60_nutation_peel_v2_rect_s50_o500_v02_peelhard_curve_chain.asset","Campaign500Missing48RawCandidatesV1","0.981","93","21","500","50","Peak","PeakReview","26","34","200","section","longchain_replacement_peelhard","campaign500_normal_full_v1_report.csv","60","8","0","0","0","RawCandidate","Unknown","Unknown"
