"part","order","section10","roleInSection","productionDifficultyBand","levelId","path","sourceReport","sourceIndex","sourceCoverage","chains","maxChain","solved","steps","avgChoices","choiceP80","maxChoices","localPatchSolveRunMax","nearOuterPatchSolveRunMax","solveTraceQualityScore","solveTraceCollapseRiskScore","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","dependencyRegionEntropy","processTier","processTierReason","tightProcessTier","tightProcessTierReason"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","5","0.982","71","21","True","71","5.46","7","9","7","7","0.895","0.15","6","6","0.996","0.995","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","4","0.988","69","20","True","69","5.72","7","11","6","4","0.888","0.193","9","6","0.995","0.996","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","274","28","Hard","Hard","campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","19","0.972","71","21","True","71","8.32","11","13","5","4","0.858","0.122","5","4","0.995","0.99","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","6","0.985","71","21","True","71","6.18","8","10","7","6","0.862","0.225","7","7","0.989","0.991","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","67","0.994","75","20","True","75","7.53","10","15","9","8","0.902","0.08","4","4","0.994","0.985","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","51","0.985","63","19","True","63","7.35","10","13","6","6","0.893","0.168","8","6","0.995","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","69","0.994","68","20","True","68","8.56","11","13","4","4","0.866","0.059","5","4","0.99","0.979","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","68","0.993","73","20","True","73","6.49","9","12","6","6","0.879","0.078","4","4","0.994","0.993","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","50","0.989","59","19","True","59","8.47","13","14","7","3","0.916","0.148","6","6","0.983","0.986","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","47","0.988","89","21","True","89","6.35","8","11","7","7","0.736","0.413","10","9","0.993","0.991","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","46","0.984","91","21","True","91","6.27","9","13","7","6","0.759","0.372","18","13","0.99","0.987","Drop","p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","49","0.978","62","19","True","62","6.73","9","12","7","5","0.808","0.309","9","9","0.986","0.955","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","48","0.989","92","21","True","92","4.88","6","9","6","4","0.832","0.317","10","8","0.991","0.99","B","flow or late-campaign only","B","closest current-pool curve"
