"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.524","True","True","True","True","True","True","","90","29","90","Campaign500NormalFullV1:s14_s26","relocated_from_order_155","9","1","v01","190","Main/Level_Main_90","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Normal","0","23","31","0.742","M_PeelMid","98","88","108","738","13","72","","section","PSG_Normal_section_Hard_Normal","nutation_mixed_neutral_v1_rect_s16_o155_v01_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;woven_medium;dense_weave_chain","local_collapse","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","choice_peak_watch;broad_choice_curve;directional_sweep_watch;local_patch_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch;region_collapse_run;dependency_local_watch","high_risk","nutation_mixed_neutral_v1_rect_s16_o155_v01_neutralmixed_mixed_chain","campaign500_normal_full_v1_s14_s26_29_nutation_mixed_neutral_v1_rect_s16_o155_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_29_nutation_mixed_neutral_v1_rect_s16_o155_v01_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_29_nutation_mixed_neutral_v1_rect_s16_o155_v01_neutralmixed_mixed_chain.asset","1","22","30","0.985","72","9.03","21","0.47","0.333","0.042","2","3","True","B","flow or late-campaign only","6.22","10","7","5","6","0.331","0.102","2","L","left-edge inward / starts around left side","2","0.763","0.301","0.535","7","7","0.985","6","3.694","0.181","0.987","0.6","0.443","0.386","0.236","LocalEasy","Style=PressureHard | Score=24399 | TargetInitial=5 | OpeningRatio=0.028 | Straightness=0.470 | EarlyChoices=23.9/42 | LocalRun=8 | Jump=5.8 | NearRate=0.65 | Peel style=PressureHard seed=1473140333 fill=650/660(0.985) chains=72 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.751","True","True","True","True","True","True","","92","12","92","Campaign500NormalFullV1:fastlane1","","10","2","v02","192","Main/Level_Main_92","normal","NormalA_FlowOrNeutral","FlowCurve","flow_continuous","curve_chain","NormalFlow","Normal","0","18","24","0.75","S_Flow","48","43","53","393","19","48","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s10_o092_v02_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","staged_unlock","peel_grammar;axis_drift;wide_front;stable_front;staged_unlock;peel_visible","stripe_watch;long_low_turn_visual","watch","nutation_flow_rail_v1_rect_s10_o092_v02_flowrail_rail_chain","campaign500_normal_early_plus_v1_topup_fastlane1_12_nutation_flow_rail_v1_rect_s10_o092_v02_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_12_nutation_flow_rail_v1_rect_s10_o092_v02_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_12_nutation_flow_rail_v1_rect_s10_o092_v02_flowrail_rail_chain.asset","1","18","24","0.984","34","12.5","22","0.625","0.206","0.147","5","5","True","B","flow or late-campaign only","5.15","7","6","4","3","0.206","0.156","1","T","top-edge inward / starts around top side","2","0.907","0.042","0.576","4","4","0.969","2","4.412","0.059","0.972","0.345","0.276","0.207","0.53","LocalEasy","Style=NutationFlowRailV1 | Score=39634 | TargetInitial=7 | OpeningRatio=0.147 | Peel style=NutationFlowRailV1 seed=1314804394 fill=425/432(0.984) chains=34 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.538","True","True","True","True","True","True","","97","117","97","Campaign500NormalFullV1:s01_s13","relocated_from_order_97","10","2","v02","197","Main/Level_Main_97","normal","Hard","PeelMid","peel_mid","curve_chain","Hard","Recovery","0","23","31","0.742","M_PeelMid","102","92","112","785","13","84","","sweep","PSG_Normal_sweep_Hard_Recovery","nutation_peel_v2_rect_s10_o097_v02_peelmid_curve_chain","peel_layered","nutation_peel_curve_v2","rectangle_peel","curve_chain","peel_layer_chain","woven_medium;edge_headed;peel_layer_chain","local_collapse","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","choice_peak_watch;broad_choice_curve;directional_sweep_watch;local_patch_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch;region_collapse_run;dependency_local_watch","high_risk","nutation_peel_v2_rect_s10_o097_v02_peelmid_curve_chain","campaign500_normal_full_v1_s01_s13_117_nutation_peel_v2_rect_s10_o097_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_117_nutation_peel_v2_rect_s10_o097_v02_peelmid_curve_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_117_nutation_peel_v2_rect_s10_o097_v02_peelmid_curve_chain.asset","1","23","31","0.982","69","10.14","21","0.107","0.217","0.087","5","6","True","B","flow or late-campaign only","6.45","10","7","5","4","0.331","0.004","2","R","right-edge inward / starts around right side","3","0.76","0.3","0.368","8","7","0.997","6","4.913","0.058","0.994","0.594","0.641","0.531","0.269","LocalEasy","Style=NutationPeelLayerV2 | Score=-167497 | TargetInitial=5 | OpeningRatio=0.116 | Straightness=0.107 | EarlyChoices=48.5/88 | LocalRun=6 | Jump=10.2 | NearRate=0.55 | TraceRun=4/2 HeadRun=2/2 TraceJump=13.0 TraceNear=0.36 TraceSame=1 Rhythm=8/24/4 AxisShift=1 DirShift=1 PeelLayer=4/28/4 PeelBack=13 PeelProgress=-0.33 | Peel style=NutationPeelLayerV2 seed=1457233130 fill=700/713(0.982) chains=69 remaining=13 rejectedShort=0 failedPeels=1 interference=NearDirV1 directionGrammar=CycleV2 | FlipGate=ops=3 initial=8->5 edgeHeads=9->6 earlyChoices=38.2/61 localRun=8 jump=8.7 near=0.61 | TraceRun=4/2 HeadRun=2/2 TraceJump=10.7 TraceNear=0.46 TraceSame=2 Rhythm=8/23/4 AxisShift=1 DirShift=1 PeelLayer=4/24/5 PeelBack=11 PeelProgress=0.33 targetInitial=3"
"TraceOrderKeep","2.781","True","True","True","True","True","True","","100","114","100","Campaign500NormalFullV1:s01_s13","relocated_from_order_100","10","2","v02","200","Main/Level_Main_100","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","20","27","0.741","S_Neutral","49","44","54","378","44","49","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s10_o100_v02_neutralmixed_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock","choice_peak_watch","watch","nutation_mixed_neutral_v1_rect_s10_o100_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_114_nutation_mixed_neutral_v1_rect_s10_o100_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_114_nutation_mixed_neutral_v1_rect_s10_o100_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_114_nutation_mixed_neutral_v1_rect_s10_o100_v02_neutralmixed_mixed_chain.asset","1","20","27","0.993","63","8.51","21","0.49","0.333","0.063","3","4","True","B","flow or late-campaign only","4.83","9","5","3","5","0.127","0.056","1","L","left-edge inward / starts around left side","2","0.91","0.067","0.581","4","4","0.992","3","3.54","0.254","0.99","0.483","0.567","0.483","0.387","LocalEasy","Style=PressureHard | Score=2179 | TargetInitial=4 | OpeningRatio=0.063 | Straightness=0.490 | EarlyChoices=22.1/45 | LocalRun=4 | Jump=5.1 | NearRate=0.58 | Peel style=PressureHard seed=2044599832 fill=536/540(0.993) chains=63 remaining=4 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=5->4 earlyChoices=21.5/45 localRun=4 jump=5.1 near=0.58 targetInitial=3"
"TraceOrderKeep","2.736","True","True","True","True","True","True","","102","122","102","Campaign500NormalFullV1:s01_s13","relocated_from_order_102","11","1","v01","202","Main/Level_Main_102","normal","NormalA_FlowOrNeutral","FlowRail","flow_continuous","rail_chain","NormalFlow","Normal","0","18","24","0.75","S_Flow","57","51","63","378","11","57","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s11_o102_v01_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","staged_unlock","peel_grammar;axis_drift;wide_front;staged_unlock;peel_visible","choice_peak_watch;stripe_watch;long_low_turn_visual","watch","nutation_flow_rail_v1_rect_s11_o102_v01_flowrail_rail_chain","campaign500_normal_full_v1_s01_s13_122_nutation_flow_rail_v1_rect_s11_o102_v01_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_122_nutation_flow_rail_v1_rect_s11_o102_v01_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_122_nutation_flow_rail_v1_rect_s11_o102_v01_flowrail_rail_chain.asset","1","18","24","0.991","43","9.95","22","0.608","0.256","0.093","4","4","True","B","flow or late-campaign only","5.56","9","4","4","2","0.109","0.135","2","T","top-edge inward / starts around top side","3","0.911","0.106","0.524","5","5","0.978","3","4.186","0.186","0.967","0.308","0.231","0.231","0.43","LocalEasy","Style=NutationFlowRailV1 | Score=38369 | TargetInitial=7 | OpeningRatio=0.093 | Peel style=NutationFlowRailV1 seed=960480276 fill=428/432(0.991) chains=43 remaining=4 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.79","True","True","True","True","True","True","","106","124","106","Campaign500NormalFullV1:s01_s13","relocated_from_order_106","11","0","v00","206","Main/Level_Main_106","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","86","77","95","641","13","72","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s11_o106_v00_neutralmixed_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;peel_visible","choice_peak_watch","watch","nutation_mixed_neutral_v1_rect_s11_o106_v00_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_124_nutation_mixed_neutral_v1_rect_s11_o106_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_124_nutation_mixed_neutral_v1_rect_s11_o106_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_124_nutation_mixed_neutral_v1_rect_s11_o106_v00_neutralmixed_mixed_chain.asset","1","22","30","0.991","69","9.48","21","0.465","0.261","0.087","3","6","True","A","usable process curve","4.74","9","4","3","4","0.079","0.086","2","L","left-edge inward / starts around left side","3","0.939","0.082","0.471","6","4","0.992","3","3.638","0.116","0.991","0.515","0.47","0.424","0.332","LocalEasy","Style=PressureHard | Score=17372 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.465 | EarlyChoices=27.4/56 | LocalRun=5 | Jump=9.3 | NearRate=0.32 | Peel style=PressureHard seed=348378120 fill=654/660(0.991) chains=69 remaining=6 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.653","True","True","True","True","True","True","","109","1","109","Campaign500NormalFullV1:w11c","","11","0","v00","209","Main/Level_Main_109","normal","Peak","PeelHard","peel_hard","curve_chain","Peak","Pressure","0","22","30","0.733","S_Peak","108","97","119","831","13","84","","section","PSG_Normal_section_VeryHard_Pressure","nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;staged_unlock;sweep_pressure","choice_peak_watch;local_patch_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain","c5nep_w11c_01_nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_01_nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_01_nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain.asset","1","22","30","0.989","67","9.75","21","0.464","0.284","0.045","2","3","True","B","flow or late-campaign only","5.33","10","7","2","5","0.194","0.108","1","R","right-edge inward / starts around right side","4","0.9","0.214","0.47","7","7","0.997","3","3.478","0.299","0.996","0.431","0.585","0.492","0.339","LocalEasy","Style=PressureHard | Score=6339 | TargetInitial=5 | OpeningRatio=0.030 | Straightness=0.464 | EarlyChoices=26.5/51 | LocalRun=8 | Jump=6.2 | NearRate=0.65 | Peel style=PressureHard seed=1451136845 fill=653/660(0.989) chains=67 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.68","True","True","True","True","True","True","","111","42","111","Campaign500NormalFullV1:s14_s26","relocated_from_order_165","12","2","v02","211","Main/Level_Main_111","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Recovery","0","22","30","0.733","M_Neutral","89","80","98","693","13","72","","dense","PSG_Normal_dense_NormalOrRecovery_Recovery","nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain","maze_long_chain","unknown_variant","rectangle_peel","curve_chain","long_chain","long_chain;short_patchwork;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;same_axis_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s14_s26_42_nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_42_nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_42_nutation_mixed_neutral_v1_rect_s17_o165_v02_neutralmixed_mixed_chain.asset","1","22","30","0.986","70","9.3","20","0.497","0.286","0.086","3","6","True","B","flow or late-campaign only","5.16","9","6","3","4","0.176","0.1","2","L","left-edge inward / starts around left side","2","0.859","0.225","0.42","7","7","0.99","4","3.757","0.129","0.991","0.448","0.582","0.552","0.296","LocalEasy","Style=PressureHard | Score=18985 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.497 | EarlyChoices=28.9/49 | LocalRun=4 | Jump=6.5 | NearRate=0.58 | Peel style=PressureHard seed=1801180556 fill=651/660(0.986) chains=70 remaining=9 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.626","True","False","False","True","True","True","nearOuterRun>5","115","3","115","Campaign500NormalFullV1:w2fr","","12","2","v02","215","Main/Level_Main_115","normal","NormalA_FlowOrNeutral","FlowPatch","flow_continuous","patch_chain","NormalFlow","Normal","0","20","27","0.741","M_Flow","74","67","81","584","13","70","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","region_alternating_flow","peel_grammar;multi_region;axis_drift;wide_front;stable_front;peel_visible;sweep_pressure","choice_peak_watch;broad_choice_curve;directional_sweep_watch;stripe_watch;near_outer_patch;long_low_turn_visual","high_risk","nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain","c5nep_w2fr_03_nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_03_nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_03_nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain.asset","1","20","27","0.991","47","11.38","22","0.637","0.149","0.17","8","8","True","B","flow or late-campaign only","6.49","9","6","6","2","0.266","0.181","1","L","left-edge inward / starts around left side","3","0.908","0.057","0.565","5","4","0.989","2","4.702","0.064","0.973","0.359","0.564","0.487","0.472","LocalEasy","Style=NutationFlowRailV1 | Score=48774 | TargetInitial=7 | OpeningRatio=0.170 | Peel style=NutationFlowRailV1 seed=810358053 fill=535/540(0.991) chains=47 remaining=5 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.777","True","True","True","True","True","True","","116","10","116","Campaign500NormalFullV1:w9smh","","12","1","v01","216","Main/Level_Main_116","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","21","28","0.75","S_PeelMid","89","80","98","673","13","84","","lock","PSG_Normal_lock_Hard_Pressure","nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork","staged_unlock","peel_grammar;multi_region;staged_unlock;peel_visible","choice_peak_watch;dependency_local_watch","watch","nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain","c5nep_w9smh_10_nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_10_nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_10_nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain.asset","1","21","28","0.986","66","8.79","21","0.453","0.364","0.076","3","5","True","A","usable process curve","5.32","9","4","3","3","0.102","0.058","2","L","left-edge inward / starts around left side","3","0.875","0.14","0.477","4","4","0.989","5","3.379","0.288","0.985","0.556","0.635","0.524","0.263","LocalEasy","Style=PressureHard | Score=-2306 | TargetInitial=5 | OpeningRatio=0.045 | Straightness=0.453 | EarlyChoices=24.3/51 | LocalRun=7 | Jump=6.3 | NearRate=0.52 | Peel style=PressureHard seed=1616929279 fill=580/588(0.986) chains=66 remaining=8 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.657","True","True","True","True","True","True","","121","146","121","Campaign500NormalFullV1:s01_s13","relocated_from_order_121","13","1","v01","221","Main/Level_Main_121","normal","NormalA_FlowOrNeutral","FlowCurve","flow_continuous","curve_chain","NormalFlow","Recovery","0","18","24","0.75","S_Flow","51","46","56","406","13","51","","maze","PSG_Normal_maze_NormalOrRecovery_Recovery","nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain","flow_continuous","nutation_flow_curve_v1","rectangle_peel","curve_chain","flow_curve_chain","edge_headed;flow_curve_chain","flow_spread","peel_grammar;multi_region;wide_front","choice_peak_watch;broad_choice_curve;near_outer_watch;dependency_local_watch","watch","nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain","campaign500_normal_full_v1_s01_s13_146_nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_146_nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_146_nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain.asset","1","18","24","0.988","43","9.93","19","0.158","0.163","0.209","9","9","True","B","flow or late-campaign only","6.42","10","5","5","3","0.187","0.026","1","R","right-edge inward / starts around right side","3","0.895","0.133","0.476","5","5","0.983","4","4.581","0.14","0.969","0.588","0.588","0.529","0.289","LocalEasy","Style=NutationFlowCurveV1 | Score=41029 | TargetInitial=6 | OpeningRatio=0.209 | Peel style=NutationFlowCurveV1 seed=543664853 fill=427/432(0.988) chains=43 remaining=5 rejectedShort=0 failedPeels=1 directionGrammar=CycleV1"
"TraceOrderKeep","2.672","True","True","True","True","True","True","","125","3","125","Campaign500NormalFullV1:w10smh","","13","2","v02","225","Main/Level_Main_125","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","23","31","0.742","M_PeelMid","93","84","102","702","13","84","","lock","PSG_Normal_lock_VeryHard_Pressure","nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","region_alternating_flow","peel_grammar;multi_region;axis_drift;wide_front;peel_visible;sweep_pressure","directional_sweep_watch;near_outer_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain","c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","1","23","31","0.986","75","9.37","21","0.477","0.307","0.08","5","6","True","B","flow or late-campaign only","5.11","8","6","5","4","0.236","0.098","2","R","right-edge inward / starts around right side","3","0.865","0.176","0.514","6","6","0.996","4","3.547","0.12","0.994","0.514","0.543","0.486","0.272","LocalEasy","Style=PressureHard | Score=14240 | TargetInitial=5 | OpeningRatio=0.067 | Straightness=0.477 | EarlyChoices=26.5/62 | LocalRun=6 | Jump=10.0 | NearRate=0.52 | Peel style=PressureHard seed=463739571 fill=703/713(0.986) chains=75 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.735","True","True","True","True","True","True","","128","150","128","Campaign500NormalFullV1:s01_s13","relocated_from_order_128","13","2","v02","228","Main/Level_Main_128","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","80","72","88","640","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","flow_spread","peel_grammar;multi_region;peel_visible","choice_peak_watch","watch","nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain.asset","1","22","30","0.992","69","9.49","21","0.526","0.391","0.101","3","7","True","B","flow or late-campaign only","4.33","9","6","3","6","0.176","0.107","2","T","top-edge inward / starts around top side","3","0.9","0.149","0.441","5","5","0.988","4","3.406","0.261","0.986","0.424","0.5","0.455","0.307","LocalEasy","Style=PressureHard | Score=21372 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.526 | EarlyChoices=21.9/47 | LocalRun=4 | Jump=8.1 | NearRate=0.52 | Peel style=PressureHard seed=1483614829 fill=655/660(0.992) chains=69 remaining=5 rejectedShort=0 failedPeels=1"
