guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,categories,packCount,packs
3a70e3e5424bdce449efa768de979c2a,hole_candidate_064_tall_20x30_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_064_tall_20x30_section.asset,20,30,51,519,0.98295456,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
df17ef0966fb94c42a7aaff186b8845c,hole_topup_041_topup_wide_26x22_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_041_topup_wide_26x22_dense.asset,26,22,51,493,0.986,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
08bc8049086190c48983ae6eb5a72ad7,r1_ab_041_above300_level_473_final_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Candidates/hole_prod_20x24_standard_r14_r1_ab_041_above300_level_473_final_20260610_113832.asset,20,24,51,299,1,hole,Campaign500_working_or_final;Front_import_old_pool,2,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
40ba76b1387a8fa428a5c70ad52d1af7,hole_proc_standard_16x18_early_911009_16x18_c52,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_16x18_early_911009_16x18_c52.asset,16,18,52,216,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
c69a9d4b84a57cc49940b7f6f1ace2fe,hole_proc_standard_16x18_early_911527_16x18_c52,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_16x18_early_911527_16x18_c52.asset,16,18,52,216,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
024b251569e22cb4bbedf40b69985b17,hole_proc_standard_16x18_early_912045_16x18_c52,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_16x18_early_912045_16x18_c52.asset,16,18,52,216,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
13c541e5881e1a341ae378af7027d1ea,hole_proc_standard_16x18_early_912563_16x18_c52,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_16x18_early_912563_16x18_c52.asset,16,18,52,216,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
720822535315fd54db31dc43d39e5379,hole_topup_017_topup_std_22x26_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_017_topup_std_22x26_dense.asset,22,26,52,489,0.978,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
64062066f32741646ad63aafeb0b5cb9,hole_topup_044_topup_wide_28x22_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_044_topup_wide_28x22_dense.asset,28,22,52,522,0.95955884,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
9dc29cdf0d64dec44b343c393217dc28,hole_candidate_021_std_22x26_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_021_std_22x26_lock.asset,22,26,53,485,0.97,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
0c35884742296504eb685647a9046cdd,hole_topup_059_topup_notch_24x28_dense_a,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_059_topup_notch_24x28_dense_a.asset,24,28,53,553,0.96847636,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
846a7bd1a81a75c4390c9df18bcbb372,hole_topup_060_topup_notch_24x28_dual_a,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_060_topup_notch_24x28_dual_a.asset,24,28,53,553,0.96847636,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
d3f4d9b6532942f4eb4ce9c920de52e2,hole_candidate_063_tall_20x30_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_063_tall_20x30_lock.asset,20,30,54,511,0.967803,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
4dad7e9194b97f1439da39ddcddc1f45,hole_proc_standard_17x19_early_912055_17x19_c54,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_17x19_early_912055_17x19_c54.asset,17,19,54,251,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
582484a1b1ef3c04b81c2676d7bad676,hole_proc_standard_17x19_early_912573_17x19_c54,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_17x19_early_912573_17x19_c54.asset,17,19,54,251,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
2e380293758d1ef408a714b3332d0741,hole_proc_standard_17x19_early_913091_17x19_c54,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_17x19_early_913091_17x19_c54.asset,17,19,54,251,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
6b212d17ce791a044ba33aa877eef393,hole_proc_standard_17x19_early_913609_17x19_c54,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_17x19_early_913609_17x19_c54.asset,17,19,54,251,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
4a4fb64c2aa67c645870b24e4ca7bfc5,hole_topup_005_topup_tall_20x28_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_005_topup_tall_20x28_dense.asset,20,28,54,475,0.97336066,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
e5c4ecae48c702d459d731d3e1ae0397,hole_candidate_010_std_20x22_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_010_std_20x22_section.asset,20,22,55,360,0.9782609,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
c83d06464a4a8bc4e8f6b2f857b2212d,hole_candidate_012_std_20x24_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_012_std_20x24_lock.asset,20,24,55,402,0.9852941,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
cec8d2ec592ef4749ace24a4c372ac9f,hole_proc_standard_18x20_early_913101_18x20_c56,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_18x20_early_913101_18x20_c56.asset,18,20,56,288,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
ec37138b8ebaafc4885d1d7deab6bdd5,hole_proc_standard_18x20_early_913619_18x20_c56,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_18x20_early_913619_18x20_c56.asset,18,20,56,288,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
403dd92a9fb7e2543a0e3dea2fe7a4f7,hole_proc_standard_18x20_early_914137_18x20_c56,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_18x20_early_914137_18x20_c56.asset,18,20,56,288,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
f91a8eb0fbec42a45b0eee9fbce65b7b,hole_proc_standard_18x20_early_914655_18x20_c56,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleProcedural/Candidates/hole_proc_standard_18x20_early_914655_18x20_c56.asset,18,20,56,288,1,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralCandidatePack.asset;Assets/ArrowMagic/SOData/Packs/Production/HoleProcedural/HoleProceduralPreviewTop50Pack.asset
291f00d690110e1479676a27fdcefe42,hole_candidate_026_std_22x28_dual,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_026_std_22x28_dual.asset,22,28,57,537,0.9871324,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
e76946afe3d1c8e47bc35ced991a7daa,hole_candidate_070_wide_26x22_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_070_wide_26x22_section.asset,26,22,57,488,0.976,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
dae156632e21fcb47bc534eb6a18a3f5,hole_topup_002_topup_tall_18x26_dual,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_002_topup_tall_18x26_dual.asset,18,26,57,388,0.97979796,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
d59b666ae100e1041821fbc49cfee75b,hole_topup_007_topup_tall_20x28_maze,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_007_topup_tall_20x28_maze.asset,20,28,57,473,0.9692623,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
14f0f8e53717e374a87c31fdd906abda,hole_candidate_036_std_26x24_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_036_std_26x24_lock.asset,26,24,58,538,0.9746377,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
583ec2c633150434aa3eab950646614e,hole_candidate_073_wide_28x22_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_073_wide_28x22_section.asset,28,22,58,529,0.9724265,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
1b55e0c9aeeee3743b21068bfd1ea7c6,hole_candidate_027_std_24x26_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_027_std_24x26_lock.asset,24,26,59,543,0.9836956,hole,Hole_old_pool,2,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
