pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
normal_optional_merged48_pack,11,6cd52e12b17cb5f4c983cfe2dd21413c,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,12,e3b49b02fd9377c4eb38cbf1fedf09e5,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,13,cd3d3560fdcebb447af03dfe45f7971a,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,14,c9e7fa75282021d4fae7487749c11190,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,15,bcb640d9010bccc44ac0b4ea96942c9d,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,16,cd1954c1032254a45a1dc67fd6a2d0b6,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,17,3d6d9e2172b2bbb41a1c6dc9db70ab07,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,18,638ab8782d3bc694b807ce0c4b06ffdd,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,19,96f43d55f375d1b449a5e31140f2aa6a,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,20,602d9974f0ead3a4ba7c03ca8ffbdda0,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,21,3aedb767754197749b798b4433852575,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,22,9ec608cc406cc174e870006dd04f83d5,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,23,0189606f42945b942b7e296cd1608ed6,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,24,555b35f3d88e13447a18552b77839073,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,25,dc706f3b210b1464ebbd468c7ca6ae87,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,26,e3ecd712e1904874985289dadbffeeaf,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,27,4f21a9fbb213a674f818790be6c39b19,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,28,1b3d487dcb7789b448a6351614517fc8,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,29,385490de4fdb9204c8641dc198ead37b,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,30,5bd7cf263b97e3445a5eea74a66e94f6,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,31,4bb782656ebd2b84ca08539cc8e5f443,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,32,38c0fb9f93dea3d42b6074e465233028,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,33,ce48d68600343ed4ca3cb600bea6bc2b,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,34,aafd7cafaf5670b4cb583e600d252c66,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,35,95edf7bf413a5f94c92b43a77e89dc7c,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,36,81c400d6a59fd884888f333ebdf76d22,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,37,f3440f2ba00fb4741b3078785436a93f,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,38,a0a9a7f77f5a8ef4d983afe7cf6b71df,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,39,b020105d1ef0f4e41bc3e73810e4cd5e,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,40,ec64469f0d8cb6d408cf50f7577cf9da,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,41,65e89e1a4df1c3540ab60f3279fc29f0,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,42,47c2f6f4ea9d82e4faae89e4e40a8bc1,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,43,4cad108ff582d9e488fced78f248c517,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,44,e9e265fa86702d340bafd2df5b824db8,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,45,f686f778b8459a04a94333c9a3dfe6c5,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,46,9ccff404f5ae5ea48964bd087d28c37e,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,47,eec810b68c29147449851adbd443f91a,missing_meta,,,,,,,,,,,,,,,,
normal_optional_merged48_pack,48,3bc64773db7173843b213d359ff30a13,missing_meta,,,,,,,,,,,,,,,,
