pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
normal_sgp_manual_curated_final40_pack,19,4f21a9fbb213a674f818790be6c39b19,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,20,1b3d487dcb7789b448a6351614517fc8,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,21,385490de4fdb9204c8641dc198ead37b,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,22,5bd7cf263b97e3445a5eea74a66e94f6,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,23,4bb782656ebd2b84ca08539cc8e5f443,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,24,38c0fb9f93dea3d42b6074e465233028,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,25,ce48d68600343ed4ca3cb600bea6bc2b,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,26,aafd7cafaf5670b4cb583e600d252c66,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,27,95edf7bf413a5f94c92b43a77e89dc7c,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,28,81c400d6a59fd884888f333ebdf76d22,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,29,f3440f2ba00fb4741b3078785436a93f,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,30,a0a9a7f77f5a8ef4d983afe7cf6b71df,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,31,b020105d1ef0f4e41bc3e73810e4cd5e,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,32,ec64469f0d8cb6d408cf50f7577cf9da,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,33,65e89e1a4df1c3540ab60f3279fc29f0,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,34,47c2f6f4ea9d82e4faae89e4e40a8bc1,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,35,4cad108ff582d9e488fced78f248c517,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,36,e9e265fa86702d340bafd2df5b824db8,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,37,f686f778b8459a04a94333c9a3dfe6c5,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,38,9ccff404f5ae5ea48964bd087d28c37e,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,39,eec810b68c29147449851adbd443f91a,missing_meta,,,,,,,,,,,,,,,,
normal_sgp_manual_curated_final40_pack,40,3bc64773db7173843b213d359ff30a13,missing_meta,,,,,,,,,,,,,,,,
