"selected","levelId","path","source","sourceProjectRoot","sourceReportCsv","originalAssetPath","order","section10","styleHint","difficultyCode","experienceRole","mode","coverage","chains","portableOpeners","status"
"1","campaign500_psg_prod200_c02_o011_s050_n050_36_sgp_pressure_hard_campaign500_language_a_l094_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_36_sgp_pressure_hard_campaign500_language_a_l094_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_36_sgp_pressure_hard_campaign500_language_a_l094_section.asset","94","10","section","3","Pressure","language_a","0.993","107","3","Style=PressureCampaignSectionLang | Score=35831 | TargetInitial=6 | OpeningRatio=0.028 | EarlyChoices=24.0/38 | LocalRun=12 | Jump=4.5 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=36027805 fill=813/819(0.993) chains=107 remaining=6 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_48_sgp_pressure_hard_campaign500_layout_soft_l096_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_48_sgp_pressure_hard_campaign500_layout_soft_l096_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_48_sgp_pressure_hard_campaign500_layout_soft_l096_section.asset","96","10","section","4","Peak","layout_soft","0.987","108","4","Style=PressureCampaignMedium | Score=31163 | TargetInitial=8 | OpeningRatio=0.037 | EarlyChoices=22.5/46 | LocalRun=10 | Jump=7.5 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignMedium seed=4093867 fill=814/825(0.987) chains=108 remaining=11 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_50_sgp_pressure_hard_campaign500_language_b_l097_sweep","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_50_sgp_pressure_hard_campaign500_language_b_l097_sweep.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_50_sgp_pressure_hard_campaign500_language_b_l097_sweep.asset","97","10","sweep","2","Recovery","language_b","0.995","85","3","Style=PressureCampaignSweepLang | Score=16639 | TargetInitial=6 | OpeningRatio=0.047 | EarlyChoices=30.9/87 | LocalRun=5 | Jump=7.0 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=17201437 fill=794/798(0.995) chains=85 remaining=4 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=4->3 edgeHeads=10->7 earlyChoices=33.3/87 localRun=5 jump=7.4 near=0.61 targetInitial=3"
"1","campaign500_psg_prod200_c02_o011_s050_n050_65_sgp_pressure_hard_campaign500_pure_relaxed_l102_dense","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_65_sgp_pressure_hard_campaign500_pure_relaxed_l102_dense.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_65_sgp_pressure_hard_campaign500_pure_relaxed_l102_dense.asset","102","11","dense","1","Normal","pure_relaxed","0.982","56","3","Style=PressureCampaignRelaxed | Score=-9903 | TargetInitial=4 | OpeningRatio=0.054 | EarlyChoices=24.4/36 | LocalRun=6 | Jump=4.8 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=15037516 fill=383/390(0.982) chains=56 remaining=7 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_66_sgp_pressure_hard_campaign500_layout_soft_l102_dense","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_66_sgp_pressure_hard_campaign500_layout_soft_l102_dense.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_66_sgp_pressure_hard_campaign500_layout_soft_l102_dense.asset","102","11","dense","1","Normal","layout_soft","0.977","78","7","Style=PressureCampaignShort | Score=-7395 | TargetInitial=5 | OpeningRatio=0.090 | EarlyChoices=30.4/47 | LocalRun=7 | Jump=5.7 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignShort seed=31279889 fill=464/475(0.977) chains=78 remaining=11 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_77_sgp_pressure_hard_campaign500_language_b_l106_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_77_sgp_pressure_hard_campaign500_language_b_l106_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_77_sgp_pressure_hard_campaign500_language_b_l106_section.asset","106","11","section","1","Normal","language_b","0.991","81","4","Style=PressureCampaignSectionLang | Score=27982 | TargetInitial=5 | OpeningRatio=0.049 | EarlyChoices=24.8/43 | LocalRun=4 | Jump=7.2 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=10747356 fill=642/648(0.991) chains=81 remaining=6 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=7->7 earlyChoices=23.6/43 localRun=4 jump=6.4 near=0.52 targetInitial=3"
"1","campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_91_sgp_pressure_hard_campaign500_layout_soft_l110_section.asset","110","11","section","1","Recovery","layout_soft","0.984","96","6","Style=PressureCampaignMedium | Score=21510 | TargetInitial=7 | OpeningRatio=0.063 | EarlyChoices=32.0/53 | LocalRun=8 | Jump=6.9 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignMedium seed=10144655 fill=732/744(0.984) chains=96 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->6 edgeHeads=8->8 earlyChoices=31.5/53 localRun=8 jump=7.2 near=0.71 targetInitial=4"
"1","campaign500_psg_prod200_c02_o011_s050_n050_75_sgp_pressure_hard_campaign500_layout_soft_l105_maze","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_75_sgp_pressure_hard_campaign500_layout_soft_l105_maze.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_75_sgp_pressure_hard_campaign500_layout_soft_l105_maze.asset","105","11","maze","2","Recovery","layout_soft","0.984","127","4","Style=PressureCampaignCompact | Score=33828 | TargetInitial=9 | OpeningRatio=0.031 | EarlyChoices=31.9/53 | LocalRun=7 | Jump=8.1 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignCompact seed=3563018 fill=870/884(0.984) chains=127 remaining=14 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_83_sgp_pressure_hard_campaign500_layout_soft_l107_lock","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_83_sgp_pressure_hard_campaign500_layout_soft_l107_lock.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_83_sgp_pressure_hard_campaign500_layout_soft_l107_lock.asset","107","11","lock","3","Peak","layout_soft","0.988","99","3","Style=PressureCampaignMedium | Score=21603 | TargetInitial=7 | OpeningRatio=0.030 | EarlyChoices=34.8/56 | LocalRun=6 | Jump=7.3 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignMedium seed=21905441 fill=735/744(0.988) chains=99 remaining=9 rejectedShort=0 failedPeels=1"
"1","campaign500_psg_prod200_c02_o011_s050_n050_85_sgp_pressure_hard_campaign500_language_b_l109_section","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c02_o011_s050_n050\campaign500_psg_prod200_c02_o011_s050_n050_85_sgp_pressure_hard_campaign500_language_b_l109_section.asset","Campaign500PSGNormalUnified","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c02\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c02_o011_s050_n050_report.csv","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_85_sgp_pressure_hard_campaign500_language_b_l109_section.asset","109","11","section","3","Pressure","language_b","0.984","112","3","Style=PressureCampaignSectionLang | Score=28119 | TargetInitial=7 | OpeningRatio=0.027 | EarlyChoices=25.6/41 | LocalRun=13 | Jump=7.6 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=24959320 fill=837/851(0.984) chains=112 remaining=14 rejectedShort=0 failedPeels=1"
