"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"ProcessKeep","1.368","True","False","False","True","False","False","sameAxisRun>8;stripeRiskHard>0.288","230","19","230","","","23","language_c","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;stripe_visual;same_axis_run;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_c_l230_sweep","campaign500_psg_prod200_c04_o011_s150_n050_19_sgp_pressure_hard_campaign500_language_c_l230_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_19_sgp_pressure_hard_campaign500_language_c_l230_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_19_sgp_pressure_hard_campaign500_language_c_l230_sweep.asset","1","22","35","0.996","76","10.09","16","0","0","0.105","2","8","True","A","usable process curve","4.38","10","4","3","4","0.079","0.768","2","B","bottom-edge inward / starts around bottom side","3","0.851","0.238","0.453","11","4","0.994","4","2.684","0.382","0.993","0.338","0.554","0.486","0.475","LocalEasy","Style=PressureCampaignSweepLang | Score=27053 | TargetInitial=5 | OpeningRatio=0.026 | EarlyChoices=23.2/51 | LocalRun=5 | Jump=9.5 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=29759989 fill=767/770(0.996) chains=76 remaining=3 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.353","True","False","False","True","True","False","stripeRiskHard>0.288","180","83","180","","","18","language_a","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;axis_drift;staged_unlock;peel_visible","choice_peak_watch;stripe_visual;near_outer_watch;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l180_sweep","campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep.asset","1","21","38","0.997","81","9.83","16","0","0","0.123","3","10","True","B","flow or late-campaign only","4.59","9","5","5","5","0.187","0.707","2","L","left-edge inward / starts around left side","3","0.871","0.159","0.512","5","5","0.989","4","3.198","0.333","0.992","0.436","0.551","0.487","0.384","LocalEasy","Style=PressureCampaignSweepLang | Score=26239 | TargetInitial=6 | OpeningRatio=0.037 | EarlyChoices=26.9/51 | LocalRun=4 | Jump=11.8 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=31411738 fill=796/798(0.997) chains=81 remaining=2 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.335","True","False","False","True","True","False","stripeRiskHard>0.288;nearOuterRunHard>7","161","27","161","","","17","language_b","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;edge_headed","single_axis_sweep","peel_grammar;staged_unlock;peel_visible;sweep_pressure","directional_sweep;stripe_visual;local_patch_watch;near_outer_patch;same_axis_watch;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_b_l161_sweep","campaign500_psg_prod200_c03_o011_s100_n050_27_sgp_pressure_hard_campaign500_language_b_l161_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_27_sgp_pressure_hard_campaign500_language_b_l161_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_27_sgp_pressure_hard_campaign500_language_b_l161_sweep.asset","1","17","30","0.998","50","10.18","16","0","0","0.08","2","4","True","B","flow or late-campaign only","3.66","7","8","8","5","0.423","0.553","2","R","right-edge inward / starts around right side","3","0.873","0.173","0.388","7","5","0.978","3","2.72","0.42","0.979","0.438","0.479","0.292","0.423","LocalEasy","Style=PressureCampaignSweepLang | Score=6226 | TargetInitial=4 | OpeningRatio=0.040 | EarlyChoices=25.2/49 | LocalRun=6 | Jump=9.1 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=12675863 fill=509/510(0.998) chains=50 remaining=1 rejectedShort=0 failedPeels=0"
"ProcessKeep","1.334","True","False","False","True","True","False","stripeRiskHard>0.288","234","31","234","","","24","language_a","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;edge_headed","staged_unlock","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;stripe_visual;same_axis_watch;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l234_sweep","campaign500_psg_prod200_c04_o011_s150_n050_31_sgp_pressure_hard_campaign500_language_a_l234_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_31_sgp_pressure_hard_campaign500_language_a_l234_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_31_sgp_pressure_hard_campaign500_language_a_l234_sweep.asset","1","18","25","0.996","45","9.96","16","0","0","0.178","3","8","True","B","flow or late-campaign only","4.58","10","6","3","5","0.176","0.306","2","B","bottom-edge inward / starts around bottom side","2","0.916","0.165","0.455","8","5","0.984","3","3.444","0.244","0.987","0.452","0.571","0.333","0.388","LocalEasy","Style=PressureCampaignSweepLang | Score=973 | TargetInitial=3 | OpeningRatio=0.067 | EarlyChoices=24.4/45 | LocalRun=3 | Jump=5.5 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=22639672 fill=448/450(0.996) chains=45 remaining=2 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.324","True","False","False","True","False","False","sameAxisRun>8;stripeRiskHard>0.288","66","159","66","","","7","language_c","sweep","PSG_Normal_sweep_Hard_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;stripe_visual;same_axis_run;same_dir_watch;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_c_l066_sweep","campaign500_psg_prod200_c01_o011_s000_n050_159_sgp_pressure_hard_campaign500_language_c_l066_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_159_sgp_pressure_hard_campaign500_language_c_l066_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_159_sgp_pressure_hard_campaign500_language_c_l066_sweep.asset","1","18","37","0.997","71","9.35","16","0","0","0.127","2","9","True","A","usable process curve","5.82","10","4","3","3","0.079","0.675","1","L","left-edge inward / starts around left side","3","0.863","0.242","0.4","10","7","0.987","3","3.577","0.127","0.982","0.304","0.406","0.333","0.334","LocalEasy","Style=PressureCampaignSweepLang | Score=-330 | TargetInitial=5 | OpeningRatio=0.028 | EarlyChoices=37.3/73 | LocalRun=6 | Jump=8.0 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=19691411 fill=664/666(0.997) chains=71 remaining=2 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.322","True","False","False","True","False","False","sameAxisRun>8;stripeRiskHard>0.288","100","58","100","","","10","language_a","lock","PSG_Normal_lock_NormalOrRecovery_Normal","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","straight_lane;short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;peel_visible;sweep_pressure","stripe_visual;collapse_watch;same_axis_run;same_dir_watch;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l100_lock","campaign500_psg_prod200_c02_o011_s050_n050_58_sgp_pressure_hard_campaign500_language_a_l100_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_58_sgp_pressure_hard_campaign500_language_a_l100_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_58_sgp_pressure_hard_campaign500_language_a_l100_lock.asset","1","16","24","0.987","52","7.29","11","0","0","0.115","2","6","True","B","flow or late-campaign only","3.94","7","6","3","4","0.176","0.3","2","B","bottom-edge inward / starts around bottom side","3","0.846","0.272","0.373","10","7","0.994","3","3.288","0.346","0.99","0.44","0.62","0.52","0.323","LocalEasy","Style=PressureCampaignLockLang | Score=-2232 | TargetInitial=3 | OpeningRatio=0.038 | EarlyChoices=20.9/37 | LocalRun=7 | Jump=6.1 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignLockLang seed=6067883 fill=379/384(0.987) chains=52 remaining=5 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.308","True","False","False","True","False","False","solveTraceCollapseRisk>0.35;sameAxisRun>8;sameDirRun>7;stripeRiskHard>0.288","62","148","62","","","7","pure_relaxed","dense","PSG_Normal_dense_NormalOrRecovery_Normal","","dense_weave","unknown_variant","rectangle_peel","short_patchwork","straight_lane;short_patchwork;edge_headed;dense_weave_chain","local_collapse","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure;collapse_risk","stripe_visual;solve_collapse;same_axis_run;same_dir_run;region_collapse_run","high_risk","sgp_pressure_hard_campaign500_pure_relaxed_l062_dense","campaign500_psg_prod200_c01_o011_s000_n050_148_sgp_pressure_hard_campaign500_pure_relaxed_l062_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_148_sgp_pressure_hard_campaign500_pure_relaxed_l062_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_148_sgp_pressure_hard_campaign500_pure_relaxed_l062_dense.asset","1","17","24","0.988","59","6.83","12","0","0","0.153","3","9","True","B","flow or late-campaign only","4.31","7","4","4","4","0.155","0.301","2","L","left-edge inward / starts around left side","4","0.73","0.376","0.362","10","8","0.989","6","3.559","0.136","0.991","0.411","0.589","0.536","0.376","LocalEasy","Style=PressureCampaignRelaxed | Score=-2697 | TargetInitial=4 | OpeningRatio=0.051 | EarlyChoices=21.1/41 | LocalRun=6 | Jump=6.0 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=18752821 fill=403/408(0.988) chains=59 remaining=5 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.298","True","False","False","True","False","False","solveTraceCollapseRisk>0.35;sameAxisRun>8;sameDirRun>7;stripeRiskHard>0.288","50","111","50","","","5","language_a","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","local_collapse","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep_watch;stripe_visual;solve_collapse;same_axis_run;same_dir_run;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l050_sweep","campaign500_psg_prod200_c01_o011_s000_n050_111_sgp_pressure_hard_campaign500_language_a_l050_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_111_sgp_pressure_hard_campaign500_language_a_l050_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_111_sgp_pressure_hard_campaign500_language_a_l050_sweep.asset","1","18","30","0.998","56","9.63","16","0","0","0.107","2","6","True","B","flow or late-campaign only","3.64","8","6","4","3","0.229","0.588","1","R","right-edge inward / starts around right side","3","0.73","0.435","0.345","18","18","0.988","5","2.714","0.464","0.983","0.296","0.444","0.37","0.463","LocalEasy","Style=PressureCampaignSweepLang | Score=5704 | TargetInitial=4 | OpeningRatio=0.036 | EarlyChoices=31.5/55 | LocalRun=4 | Jump=6.2 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=9612547 fill=539/540(0.998) chains=56 remaining=1 rejectedShort=0 failedPeels=0"
"ProcessKeep","1.288","True","False","False","True","False","False","sameAxisRun>8;sameDirRun>7;stripeRiskHard>0.288","261","114","261","","","27","language_c","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;axis_drift;wide_front;peel_visible;sweep_pressure","directional_sweep_watch;stripe_visual;near_outer_patch;collapse_watch;same_axis_run;same_dir_run;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_c_l261_sweep","campaign500_psg_prod200_c04_o011_s150_n050_114_sgp_pressure_hard_campaign500_language_c_l261_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_114_sgp_pressure_hard_campaign500_language_c_l261_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_114_sgp_pressure_hard_campaign500_language_c_l261_sweep.asset","1","23","37","0.998","82","10.35","16","0","0","0.11","2","9","True","B","flow or late-campaign only","4.59","8","6","6","4","0.266","0.73","1","R","right-edge inward / starts around right side","3","0.862","0.304","0.481","10","10","0.995","3","3.512","0.146","0.992","0.238","0.425","0.362","0.542","LocalEasy","Style=PressureCampaignSweepLang | Score=24735 | TargetInitial=6 | OpeningRatio=0.024 | EarlyChoices=31.8/66 | LocalRun=6 | Jump=9.4 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=4136915 fill=849/851(0.998) chains=82 remaining=2 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.287","True","False","False","True","False","False","sameAxisRun>8","68","163","68","","","7","language_b","lock","PSG_Normal_lock_NormalOrRecovery_Normal","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork","single_axis_sweep","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","stripe_visual;near_outer_watch;collapse_watch;same_axis_run;same_dir_watch","high_risk","sgp_pressure_hard_campaign500_language_b_l068_lock","campaign500_psg_prod200_c01_o011_s000_n050_163_sgp_pressure_hard_campaign500_language_b_l068_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_163_sgp_pressure_hard_campaign500_language_b_l068_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_163_sgp_pressure_hard_campaign500_language_b_l068_lock.asset","1","15","25","0.992","54","6.89","11","0","0","0.074","3","4","True","B","flow or late-campaign only","4.8","8","5","5","4","0.187","0.263","2","L","left-edge inward / starts around left side","3","0.824","0.265","0.302","15","7","0.987","3","3.759","0.167","0.979","0.353","0.667","0.569","0.245","LocalEasy","Style=PressureCampaignLockLang | Score=1429 | TargetInitial=3 | OpeningRatio=0.056 | EarlyChoices=21.6/38 | LocalRun=6 | Jump=5.3 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignLockLang seed=6950175 fill=372/375(0.992) chains=54 remaining=3 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.263","True","False","False","True","False","False","sameDirRun>7","52","121","52","","","6","language_a","lock","PSG_Normal_lock_Hard_Pressure","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep;local_patch_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_run;region_collapse_run","high_risk","sgp_pressure_hard_campaign500_language_a_l052_lock","campaign500_psg_prod200_c01_o011_s000_n050_121_sgp_pressure_hard_campaign500_language_a_l052_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_121_sgp_pressure_hard_campaign500_language_a_l052_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_121_sgp_pressure_hard_campaign500_language_a_l052_lock.asset","1","22","31","0.993","79","8.57","15","0","0","0.076","2","6","True","B","flow or late-campaign only","4.44","8","7","5","5","0.331","0.102","2","L","left-edge inward / starts around left side","3","0.772","0.341","0.474","8","8","0.995","6","3.658","0.139","0.994","0.468","0.571","0.468","0.194","LocalEasy","Style=PressureCampaignLockLang | Score=31940 | TargetInitial=4 | OpeningRatio=0.025 | EarlyChoices=20.4/45 | LocalRun=7 | Jump=6.5 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignLockLang seed=36410588 fill=677/682(0.993) chains=79 remaining=5 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.24","True","False","False","True","False","False","sameAxisRun>8;sameDirRun>7","129","144","129","","","13","language_a","section","PSG_Normal_section_VeryHard_Pressure","","section_unlock","unknown_variant","rectangle_peel","short_patchwork","straight_lane;short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure","directional_sweep_watch;stripe_visual;collapse_watch;same_axis_run;same_dir_run;dependency_local_watch;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l129_section","campaign500_psg_prod200_c02_o011_s050_n050_144_sgp_pressure_hard_campaign500_language_a_l129_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_144_sgp_pressure_hard_campaign500_language_a_l129_section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_144_sgp_pressure_hard_campaign500_language_a_l129_section.asset","1","22","35","0.99","94","8.11","14","0","0","0.085","2","8","True","B","flow or late-campaign only","5.26","8","6","4","4","0.229","0.185","2","R","right-edge inward / starts around right side","3","0.792","0.323","0.419","9","8","0.995","5","3.34","0.128","0.996","0.62","0.587","0.554","0.097","LocalEasy","Style=PressureCampaignSectionLang | Score=38091 | TargetInitial=6 | OpeningRatio=0.021 | EarlyChoices=21.9/42 | LocalRun=7 | Jump=7.7 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=16493434 fill=762/770(0.990) chains=94 remaining=8 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.238","True","False","False","True","False","False","solveTraceCollapseRisk>0.35;sameAxisRun>8;sameDirRun>7","36","74","36","","","4","language_b","lock","PSG_Normal_lock_NormalOrRecovery_FixedFront40","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep_watch;stripe_visual;local_patch_watch;solve_collapse;same_axis_run;same_dir_run","high_risk","sgp_pressure_hard_campaign500_language_b_l036_lock","campaign500_psg_prod200_c01_o011_s000_n050_74_sgp_pressure_hard_campaign500_language_b_l036_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_74_sgp_pressure_hard_campaign500_language_b_l036_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_74_sgp_pressure_hard_campaign500_language_b_l036_lock.asset","1","19","33","0.982","77","8","15","0","0","0.091","4","7","True","B","flow or late-campaign only","3.25","7","7","3","4","0.224","0.185","2","R","right-edge inward / starts around right side","3","0.773","0.402","0.395","9","9","0.984","4","2.169","0.714","0.986","0.438","0.616","0.534","0.37","LocalEasy","Style=PressureCampaignLockLang | Score=25202 | TargetInitial=4 | OpeningRatio=0.065 | EarlyChoices=19.3/45 | LocalRun=5 | Jump=11.6 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignLockLang seed=3409053 fill=616/627(0.982) chains=77 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=8->7 earlyChoices=18.8/44 localRun=5 jump=9.3 near=0.58 targetInitial=3"
"ProcessKeep","1.235","True","False","False","True","False","False","solveTraceQuality<0.72;solveTraceCollapseRisk>0.35;sameAxisRun>8;stripeRiskHard>0.288","211","179","211","","","22","language_a","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","","sweep","unknown_variant","rectangle_peel","outer_edge_chain","straight_lane;woven_medium;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","choice_peak_watch;stripe_visual;solve_collapse;same_axis_run;same_dir_watch;region_collapse_run;straight_visual;long_low_turn_visual","high_risk","sgp_pressure_hard_campaign500_language_a_l211_sweep","campaign500_psg_prod200_c03_o011_s100_n050_179_sgp_pressure_hard_campaign500_language_a_l211_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_179_sgp_pressure_hard_campaign500_language_a_l211_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_179_sgp_pressure_hard_campaign500_language_a_l211_sweep.asset","1","21","39","0.995","84","9.7","16","0","0","0.095","3","8","True","B","flow or late-campaign only","5.87","10","4","4","3","0.202","0.529","2","T","top-edge inward / starts around top side","3","0.701","0.405","0.41","12","6","0.997","8","3.667","0.167","0.996","0.494","0.383","0.346","0.329","LocalEasy","Style=PressureCampaignSweepLang | Score=16156 | TargetInitial=6 | OpeningRatio=0.036 | EarlyChoices=38.8/67 | LocalRun=4 | Jump=7.8 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=20250132 fill=815/819(0.995) chains=84 remaining=4 rejectedShort=0 failedPeels=1"
"ProcessKeep","1.232","True","False","False","True","False","False","sameDirRun>7","128","140","128","","","13","language_a","lock","PSG_Normal_lock_NormalOrRecovery_Normal","","mixed_unknown","unknown_variant","rectangle_peel","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep;stripe_watch;local_patch_watch;collapse_watch;same_axis_watch;same_dir_run;region_collapse_run","high_risk","sgp_pressure_hard_campaign500_language_a_l128_lock","campaign500_psg_prod200_c02_o011_s050_n050_140_sgp_pressure_hard_campaign500_language_a_l128_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_140_sgp_pressure_hard_campaign500_language_a_l128_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c02_o011_s050_n050/campaign500_psg_prod200_c02_o011_s050_n050_140_sgp_pressure_hard_campaign500_language_a_l128_lock.asset","1","19","34","0.991","78","8.21","15","0","0","0.128","2","10","True","B","flow or late-campaign only","4.6","8","8","4","5","0.35","0.145","2","R","right-edge inward / starts around right side","3","0.74","0.344","0.351","8","8","0.994","6","3.449","0.154","0.995","0.474","0.711","0.632","0.3","LocalEasy","Style=PressureCampaignLockLang | Score=21926 | TargetInitial=4 | OpeningRatio=0.026 | EarlyChoices=24.3/43 | LocalRun=5 | Jump=9.6 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignLockLang seed=16770774 fill=640/646(0.991) chains=78 remaining=6 rejectedShort=0 failedPeels=1"
